Gene_ID	start	end	strand
MPAO1_11530	2392305	2392493	-
MPAO1_11535	2392763	2392972	+
MPAO1_11540	2393084	2393428	+
MPAO1_11545	2393471	2393887	-
MPAO1_11550	2393999	2395276	-
MPAO1_11555	2395641	2395955	+
MPAO1_11560	2396166	2397053	-
MPAO1_11565	2397156	2397599	+
MPAO1_11570	2397738	2398172	+
MPAO1_11575	2398225	2398695	-
MPAO1_11580	2399044	2399274	-
MPAO1_11585	2399453	2399650	+
MPAO1_11590	2399716	2400045	-
MPAO1_11595	2400156	2400530	-
MPAO1_11600	2400666	2401109	+
MPAO1_11605	2401265	2401582	+
MPAO1_11610	2401572	2402471	-
MPAO1_11615	2402694	2402927	+
MPAO1_11620	2402993	2403223	+
MPAO1_11625	2403198	2403716	-
MPAO1_11630	2403735	2404448	-
MPAO1_11635	2404606	2404827	+
MPAO1_11640	2404824	2405606	+
MPAO1_11645	2405660	2405893	+
MPAO1_11650	2406092	2406379	+
MPAO1_11655	2406705	2406881	-
MPAO1_11660	2406966	2407292	-
MPAO1_11665	2407484	2408347	+
MPAO1_11670	2408375	2408644	-
MPAO1_11675	2408597	2410519	+
MPAO1_11680	2410537	2411070	+
MPAO1_11685	2411132	2411326	+
MPAO1_11690	2411350	2411706	+
MPAO1_11695	2411804	2412820	+
MPAO1_11700	2412855	2415233	+
MPAO1_11705	2415237	2415539	+
MPAO1_11710	2415520	2415876	+
MPAO1_11715	2415966	2416042	+
MPAO1_11720	2416370	2416723	+
MPAO1_11725	2416841	2419219	+
MPAO1_11730	2419297	2420592	+
MPAO1_11735	2420617	2421691	+
MPAO1_11740	2421688	2425128	+
MPAO1_11745	2425118	2425705	+
MPAO1_11750	2425736	2426689	+
MPAO1_11755	2427312	2427536	-
MPAO1_11760	2427858	2429207	-
MPAO1_11765	2429204	2435500	-
MPAO1_11770	2435515	2436153	-
MPAO1_11775	2436155	2438038	-
MPAO1_11780	2438114	2438653	-
MPAO1_11785	2438728	2439006	-
MPAO1_11790	2439036	2439428	-
MPAO1_11795	2439460	2439939	-
MPAO1_11800	2440132	2440770	+
MPAO1_11805	2440932	2441618	-
MPAO1_11810	2441718	2442206	-
MPAO1_11815	2442439	2443269	+
MPAO1_11820	2443396	2444631	+
MPAO1_11825	2444646	2444984	-
MPAO1_11830	2445001	2447310	-
MPAO1_11835	2447664	2448143	+
MPAO1_11840	2448191	2449054	-
MPAO1_11845	2449178	2449477	-
MPAO1_11850	2449474	2450565	-
MPAO1_11855	2450764	2451378	-
MPAO1_11860	2451437	2452411	-
MPAO1_11865	2452532	2453617	+
MPAO1_11870	2453780	2454625	+
MPAO1_11875	2454690	2455085	+
MPAO1_11880	2455134	2456315	+
MPAO1_11885	2456429	2457448	+
MPAO1_11890	2457457	2457681	-
MPAO1_11895	2457741	2457974	-
MPAO1_11900	2457984	2458460	-
MPAO1_11905	2458607	2460196	-
MPAO1_11910	2460199	2461506	-
MPAO1_11915	2461555	2463393	-
MPAO1_11920	2464001	2464681	+
MPAO1_11925	2464738	2465019	+
MPAO1_11930	2465189	2466082	+
MPAO1_11935	2466196	2467299	+
MPAO1_11940	2467380	2467706	+
MPAO1_11945	2467734	2468234	-
MPAO1_11950	2468405	2468929	-
MPAO1_11955	2469198	2470403	+
MPAO1_11960	2470584	2471600	+
MPAO1_11965	2471934	2472848	-
MPAO1_11970	2472868	2475108	-
MPAO1_11975	2475207	2476547	-
MPAO1_11980	2476547	2477464	-
MPAO1_11985	2477418	2479598	+
MPAO1_11990	2479648	2483601	+
MPAO1_11995	2483598	2483789	+
MPAO1_12000	2483952	2484914	+
MPAO1_12005	2484922	2486163	-
MPAO1_12010	2486346	2487275	-
MPAO1_12015	2487298	2488272	-
MPAO1_12020	2488498	2489250	+
MPAO1_12025	2489842	2490645	+
MPAO1_12030	2490635	2492362	+
MPAO1_12035	2492367	2493554	+
MPAO1_12040	2493608	2494042	+
MPAO1_12045	2494011	2494421	+
MPAO1_12050	2494421	2494846	+
MPAO1_12055	2494843	2495433	+
MPAO1_12060	2495423	2496502	+
MPAO1_12065	2496546	2497532	+
MPAO1_12070	2497532	2498116	+
MPAO1_12075	2498380	2498676	+
MPAO1_12080	2498752	2499105	-
MPAO1_12085	2499413	2499769	-
MPAO1_12090	2499870	2501423	-
MPAO1_12095	2501578	2502759	+
MPAO1_12100	2502814	2503071	+
MPAO1_12105	2503058	2504251	+
MPAO1_12110	2504252	2504518	-
MPAO1_12115	2504502	2505395	-
MPAO1_12120	2505422	2506504	-
MPAO1_12125	2506719	2507027	+
MPAO1_12130	2507027	2507341	+
MPAO1_12135	2507341	2508012	+
MPAO1_12140	2508009	2509346	+
MPAO1_12145	2509437	2509745	+
MPAO1_12150	2509750	2511894	-
MPAO1_12155	2512153	2513478	+
MPAO1_12160	2513592	2515277	+
MPAO1_12165	2515437	2516495	+
MPAO1_12170	2516702	2517511	-
MPAO1_12175	2517626	2519086	-
MPAO1_12180	2519094	2520623	-
MPAO1_12185	2520651	2522498	-
MPAO1_12190	2522495	2522803	-
MPAO1_12195	2522849	2523349	-
MPAO1_12200	2523361	2523909	-
MPAO1_12205	2523921	2524916	-
MPAO1_12210	2524913	2527630	-
MPAO1_12215	2527762	2529108	-
MPAO1_12220	2529105	2529605	-
MPAO1_12225	2529607	2531388	-
MPAO1_12230	2531469	2532146	-
MPAO1_12235	2532157	2532570	-
MPAO1_12240	2533170	2533724	-
MPAO1_12245	2533803	2535821	-
MPAO1_12250	2536000	2537595	-
MPAO1_12255	2537699	2538066	+
MPAO1_12260	2538190	2539011	-
MPAO1_12265	2539008	2539628	-
MPAO1_12270	2539635	2540060	-
MPAO1_12275	2540053	2541222	-
MPAO1_12280	2541282	2542652	-
MPAO1_12285	2542727	2543617	-
MPAO1_12290	2543620	2544240	-
MPAO1_12295	2544237	2545364	-
MPAO1_12300	2545408	2545878	-
MPAO1_12305	2545965	2548190	-
MPAO1_12310	2548549	2549805	+
MPAO1_12315	2549878	2550150	-
MPAO1_12320	2550376	2550744	+
MPAO1_12325	2550772	2553048	+
MPAO1_12330	2553130	2553348	-
MPAO1_12335	2553453	2554160	-
MPAO1_12340	2554215	2554895	-
MPAO1_12345	2554933	2555883	-
MPAO1_12350	2556111	2558546	+
MPAO1_12355	2558572	2559198	+
MPAO1_12360	2559208	2560533	+
MPAO1_12365	2560655	2561935	+
MPAO1_12370	2561937	2563334	+
MPAO1_12375	2563339	2564313	-
MPAO1_12380	2564401	2565384	-
MPAO1_12385	2565381	2565716	-
MPAO1_12390	2565713	2566018	-
MPAO1_12395	2566018	2566377	-
MPAO1_12400	2566374	2566769	-
MPAO1_12405	2566880	2567548	-
MPAO1_12410	2567678	2567767	+
MPAO1_12415	2567902	2569485	-
MPAO1_12420	2569482	2570087	-
MPAO1_12425	2570200	2571096	+
MPAO1_12430	2571436	2572503	+
MPAO1_12435	2572513	2573457	+
MPAO1_12440	2573467	2574549	+
MPAO1_12445	2574554	2575705	+
MPAO1_12450	2575812	2576798	+
MPAO1_12455	2576810	2577766	+
MPAO1_12460	2577902	2578861	+
MPAO1_12465	2578928	2579500	-
MPAO1_12470	2579707	2580810	-
MPAO1_12475	2580963	2581769	+
MPAO1_12480	2581889	2584543	+
MPAO1_12485	2584554	2585768	+
MPAO1_12490	2585784	2586812	-
MPAO1_12495	2587430	2588578	+
MPAO1_12500	2588631	2588948	-
MPAO1_12505	2588919	2589563	+
MPAO1_12510	2589564	2591390	+
MPAO1_12515	2591424	2591984	+
MPAO1_12520	2592053	2592128	+
MPAO1_12525	2592384	2592569	-
MPAO1_12530	2592525	2592715	+
MPAO1_12535	2592782	2595760	+
MPAO1_12540	2595851	2596384	+
MPAO1_12545	2596674	2596747	+
MPAO1_12550	2597139	2598179	-
MPAO1_12555	2598603	2599193	+
MPAO1_12560	2599519	2600385	+
MPAO1_12565	2600417	2600977	-
MPAO1_12570	2600992	2601429	-
MPAO1_12575	2601562	2602461	+
MPAO1_12580	2602524	2603126	-
MPAO1_12585	2603474	2604622	+
MPAO1_12590	2604734	2606341	+
MPAO1_12595	2606352	2607695	-
MPAO1_12600	2607773	2609185	+
MPAO1_12605	2609299	2609385	+
MPAO1_12610	2609801	2610169	+
MPAO1_12615	2610444	2610785	+
MPAO1_12620	2610904	2611311	+
MPAO1_12625	2611370	2613133	-
MPAO1_12630	2613390	2613599	+
MPAO1_12635	2613792	2614979	+
MPAO1_12640	2615002	2615427	+
MPAO1_12645	2615417	2616244	+
MPAO1_12650	2616254	2617741	-
MPAO1_12655	2618098	2618610	+
MPAO1_12660	2618737	2620443	-
MPAO1_12665	2620612	2620899	+
MPAO1_12670	2620974	2621204	-
MPAO1_12675	2621523	2622065	+
MPAO1_12680	2622388	2623080	-
MPAO1_12685	2623301	2624995	+
MPAO1_12690	2625064	2626149	+
MPAO1_12695	2626327	2627994	+
MPAO1_12700	2628014	2628781	+
MPAO1_12705	2628799	2629989	+
MPAO1_12710	2630018	2631145	+
MPAO1_12715	2631262	2632194	-
MPAO1_12720	2632368	2633597	+
MPAO1_12725	2633640	2633831	-
MPAO1_12730	2633788	2634831	-
MPAO1_12735	2634981	2636375	-
MPAO1_12740	2636435	2637352	-
MPAO1_12745	2637443	2637874	+
MPAO1_12750	2637984	2638796	-
MPAO1_12755	2638941	2639654	+
MPAO1_12760	2639788	2641527	+
MPAO1_12765	2641524	2645189	+
MPAO1_12770	2645324	2645959	+
MPAO1_12775	2646049	2647809	+
MPAO1_12780	2647845	2649158	+
MPAO1_12785	2649151	2649603	+
MPAO1_12790	2649615	2650244	+
MPAO1_12795	2650246	2651181	+
MPAO1_12800	2651412	2652407	-
MPAO1_12805	2652526	2653437	+
MPAO1_12810	2653593	2654942	+
MPAO1_12815	2655077	2655574	+
MPAO1_12820	2655724	2656848	-
MPAO1_12825	2656870	2657055	+
MPAO1_12830	2657045	2658370	-
MPAO1_12835	2658370	2659803	-
MPAO1_12840	2659783	2659896	+
MPAO1_12845	2660060	2661340	+
MPAO1_12850	2661337	2664468	+
MPAO1_12855	2664465	2667575	+
MPAO1_12860	2667572	2669068	+
MPAO1_12865	2669202	2669435	+
MPAO1_12870	2669444	2670862	-
MPAO1_12875	2670859	2671533	-
MPAO1_12880	2672046	2673332	+
MPAO1_12885	2673385	2674839	+
MPAO1_12890	2674862	2678017	+
MPAO1_12895	2678224	2679180	+
MPAO1_12900	2679297	2680664	+
MPAO1_12905	2680661	2681149	+
MPAO1_12910	2681183	2682196	+
MPAO1_12915	2682221	2682982	+
MPAO1_12920	2682988	2684010	-
MPAO1_12925	2684029	2684520	-
MPAO1_12930	2684517	2685911	-
MPAO1_12935	2685976	2686269	-
MPAO1_12940	2686228	2687229	+
MPAO1_12945	2687238	2688110	-
MPAO1_12950	2688096	2688275	+
MPAO1_12955	2688272	2689393	+
MPAO1_12960	2689425	2689715	+
MPAO1_12965	2689760	2690692	+
MPAO1_12970	2690850	2691068	-
MPAO1_12975	2691431	2692777	+
MPAO1_12980	2693029	2693646	+
MPAO1_12985	2693650	2694903	-
MPAO1_12990	2694862	2696361	+
MPAO1_12995	2696465	2696632	+
MPAO1_13000	2696676	2697902	-
MPAO1_13005	2697899	2698354	-
MPAO1_13010	2698372	2699004	-
MPAO1_13015	2699132	2700010	+
MPAO1_13020	2700069	2700584	+
MPAO1_13025	2700739	2702157	-
MPAO1_13030	2702154	2705342	-
MPAO1_13035	2705364	2706608	-
MPAO1_13040	2706839	2707753	-
MPAO1_13045	2707974	2708993	+
MPAO1_13050	2709052	2709426	-
MPAO1_13055	2709507	2710322	-
MPAO1_13060	2710349	2711113	-
MPAO1_13065	2711211	2711483	+
MPAO1_13070	2711509	2711703	-
MPAO1_13075	2711720	2711998	-
MPAO1_13080	2712027	2712641	+
MPAO1_13085	2712792	2713793	+
MPAO1_13090	2713908	2714561	+
MPAO1_13095	2714558	2715433	+
MPAO1_13100	2715609	2716931	-
MPAO1_13105	2716928	2717608	-
MPAO1_13110	2717771	2719534	+
MPAO1_13115	2719534	2720370	+
MPAO1_13120	2720367	2721137	+
MPAO1_13125	2721210	2722544	+
MPAO1_13130	2722526	2723437	-
MPAO1_13135	2723479	2724123	-
MPAO1_13140	2724136	2725482	-
MPAO1_13145	2725560	2726258	-
MPAO1_13150	2726271	2727332	-
MPAO1_13155	2727457	2728371	+
MPAO1_13160	2728460	2728978	+
MPAO1_13165	2728987	2729973	+
MPAO1_13170	2730117	2732579	+
MPAO1_13175	2732697	2733845	+
MPAO1_13180	2733892	2734416	+
MPAO1_13185	2734729	2736426	+
MPAO1_13190	2736539	2753422	+
MPAO1_13195	2753430	2753684	+
MPAO1_13200	2753992	2754471	+
MPAO1_13205	2754724	2755020	+
MPAO1_13210	2755256	2755861	+
MPAO1_13215	2756197	2757387	-
MPAO1_13220	2757445	2758425	-
MPAO1_13225	2758693	2759034	-
MPAO1_13230	2759091	2759618	-
MPAO1_13235	2759615	2760466	-
MPAO1_13240	2760520	2760741	-
MPAO1_13245	2760898	2762478	+
MPAO1_13250	2762682	2763599	+
MPAO1_13255	2763681	2765216	+
MPAO1_13260	2765224	2766966	-
MPAO1_13265	2767089	2768012	+
MPAO1_13270	2768271	2768654	+
MPAO1_13275	2768665	2771544	+
MPAO1_13280	2771541	2771660	+
MPAO1_13285	2771687	2772943	+
MPAO1_13290	2772991	2774367	+
MPAO1_13295	2774461	2775582	+
MPAO1_13300	2775628	2776503	-
MPAO1_13305	2776500	2777462	-
MPAO1_13310	2778150	2780150	+
MPAO1_13315	2780162	2781187	+
MPAO1_13320	2781184	2782224	+
MPAO1_13325	2782378	2782812	+
MPAO1_13330	2782841	2784826	+
MPAO1_13335	2784823	2785368	+
MPAO1_13340	2785504	2785773	-
MPAO1_13345	2785888	2786802	-
MPAO1_13350	2786954	2787139	-
MPAO1_13355	2787203	2789377	+
MPAO1_13360	2789367	2789576	+
MPAO1_13365	2789573	2790577	+
MPAO1_13370	2790614	2790859	-
MPAO1_13375	2791121	2792035	+
MPAO1_13380	2792122	2792589	+
MPAO1_13385	2792606	2793169	-
MPAO1_13390	2793813	2794577	+
MPAO1_13395	2794650	2807678	+
MPAO1_13400	2808163	2808957	-
MPAO1_13405	2809257	2809571	-
MPAO1_13410	2810047	2810967	-
MPAO1_13415	2811000	2812418	-
MPAO1_13420	2812500	2813180	-
MPAO1_13425	2813278	2814138	-
MPAO1_13430	2814239	2815177	+
MPAO1_13435	2815181	2816818	-
MPAO1_13440	2817177	2817602	+
MPAO1_13445	2817595	2818914	+
MPAO1_13450	2819093	2820502	+
MPAO1_13455	2820580	2820798	+
MPAO1_13460	2820799	2821563	+
MPAO1_13465	2821663	2822580	-
MPAO1_13470	2822577	2823482	-
MPAO1_13475	2823479	2824234	-
MPAO1_13480	2824231	2825184	-
MPAO1_13485	2825217	2825777	-
MPAO1_13490	2825774	2826103	-
MPAO1_13495	2826100	2826639	-
MPAO1_13500	2826636	2827847	-
MPAO1_13505	2828166	2843615	+
MPAO1_13510	2843715	2850188	+
MPAO1_13515	2850200	2857546	+
MPAO1_13520	2857710	2860157	-
MPAO1_13525	2860260	2861909	-
MPAO1_13530	2862287	2863114	+
MPAO1_13535	2863183	2864037	-
MPAO1_13535	2863183	2864037	-
MPAO1_13540	2864066	2865349	-
MPAO1_13545	2865372	2866718	-
MPAO1_13550	2866934	2868568	+
MPAO1_13555	2868617	2870041	-
MPAO1_13560	2870047	2872038	-
MPAO1_13565	2872038	2873213	-
MPAO1_13570	2873314	2874309	-
MPAO1_13575	2874473	2874952	+
MPAO1_13580	2875085	2876416	+
MPAO1_13585	2876539	2878827	+
MPAO1_13590	2879008	2879331	+
MPAO1_13595	2879373	2880293	+
MPAO1_13600	2880390	2881541	+
MPAO1_13605	2881608	2881850	-
MPAO1_13610	2882145	2882381	+
MPAO1_13615	2882646	2883116	+
MPAO1_13620	2883113	2885428	+
MPAO1_13625	2885845	2887119	-
MPAO1_13630	2887251	2887892	-
MPAO1_13635	2888169	2888564	+
MPAO1_13640	2888587	2889123	-
MPAO1_13645	2889134	2891140	-
MPAO1_13650	2891140	2891328	-
MPAO1_13655	2891488	2892060	-
MPAO1_13660	2892082	2894631	-
MPAO1_13665	2894633	2895649	-
MPAO1_13670	2895613	2897406	-
MPAO1_13675	2897390	2897815	-
MPAO1_13680	2897828	2898325	-
MPAO1_13685	2898399	2899883	-
MPAO1_13690	2899906	2900451	-
MPAO1_13695	2900660	2901136	+
MPAO1_13700	2901196	2902527	+
MPAO1_13705	2902545	2903303	+
MPAO1_13710	2903300	2907115	+
MPAO1_13715	2907112	2908212	+
MPAO1_13720	2908322	2909407	+
MPAO1_13725	2909520	2909909	+
MPAO1_13730	2910069	2910629	+
MPAO1_13735	2910639	2911784	+
MPAO1_13740	2911814	2912998	+
MPAO1_13745	2912995	2914125	+
MPAO1_13750	2914297	2915451	+
MPAO1_13755	2915517	2916644	-
MPAO1_13760	2916822	2917475	-
MPAO1_13765	2917459	2918568	-
MPAO1_13770	2918565	2919359	-
MPAO1_13775	2919391	2920779	-
MPAO1_13780	2920797	2922014	-
MPAO1_13785	2922025	2923260	-
MPAO1_13790	2923679	2924914	+
MPAO1_13795	2924957	2925889	-
MPAO1_13800	2925930	2927438	-
MPAO1_13805	2927435	2928910	-
MPAO1_13810	2928933	2930045	-
MPAO1_13815	2930085	2930918	-
MPAO1_13820	2930929	2931861	-
MPAO1_13825	2931937	2933247	-
MPAO1_13830	2933405	2934310	-
MPAO1_13835	2934462	2935802	-
MPAO1_13840	2935825	2938194	-
MPAO1_13845	2938344	2939255	+
MPAO1_13850	2939352	2940968	+
MPAO1_13855	2940969	2941874	-
MPAO1_13860	2941979	2942539	+
MPAO1_13865	2942589	2943656	+
MPAO1_13870	2943653	2944489	+
MPAO1_13875	2944455	2945654	+
MPAO1_13880	2945651	2946415	+
MPAO1_13885	2947060	2948469	+
MPAO1_13890	2948529	2949764	-
MPAO1_13895	2949795	2951054	-
MPAO1_13900	2951272	2952897	-
MPAO1_13905	2952880	2953077	+
MPAO1_13910	2953230	2954582	-
MPAO1_13915	2954679	2955200	-
MPAO1_13920	2955395	2956426	+
MPAO1_13925	2957380	2958396	-
MPAO1_13930	2958686	2959051	-
MPAO1_13935	2959084	2960382	-
MPAO1_13940	2960486	2961379	-
MPAO1_13945	2961494	2962669	+
MPAO1_13950	2962669	2963922	+
MPAO1_13955	2964222	2964725	+
MPAO1_13960	2964802	2965383	-
MPAO1_13965	2965438	2965596	-
MPAO1_13970	2965886	2966773	+
MPAO1_13975	2966814	2967836	+
MPAO1_13980	2967844	2968692	+
MPAO1_13985	2968709	2969575	+
MPAO1_13990	2969685	2970302	+
MPAO1_13995	2970398	2974147	+
MPAO1_14000	2974177	2975265	+
MPAO1_14005	2975262	2976281	+
MPAO1_14010	2976301	2982675	+
MPAO1_14015	2982743	2983285	+
MPAO1_14020	2983505	2984956	+
MPAO1_14025	2985132	2985881	+
MPAO1_14030	2985878	2987602	+
MPAO1_14035	2987688	2987933	+
MPAO1_14040	2988068	2989474	+
MPAO1_14045	2989499	2990296	+
MPAO1_14050	2990293	2991147	+
MPAO1_14055	2991144	2992109	+
MPAO1_14060	2992106	2992387	+
MPAO1_14065	2992729	2994087	+
MPAO1_14070	2994241	2996652	+
MPAO1_14075	2996631	2996819	-
MPAO1_14080	2996784	2998916	+
MPAO1_14085	2999037	2999324	+
MPAO1_14090	2999337	2999972	-
MPAO1_14095	2999959	3001503	-
MPAO1_14100	3001504	3002166	-
MPAO1_14105	3002163	3002834	-
MPAO1_14110	3002831	3004288	-
MPAO1_14115	3004295	3004723	-
MPAO1_14120	3005011	3005865	+
MPAO1_14125	3005878	3006570	-
MPAO1_14130	3006582	3007052	-
MPAO1_14135	3007084	3008367	-
MPAO1_14140	3008381	3008731	-
MPAO1_14145	3008810	3009700	-
MPAO1_14150	3009909	3010970	+
MPAO1_14155	3010995	3011372	-
MPAO1_14160	3011450	3011920	+
MPAO1_14165	3011928	3013625	-
MPAO1_14170	3013747	3014262	-
MPAO1_14175	3014270	3014860	-
MPAO1_14180	3015007	3016212	+
MPAO1_14185	3016176	3017246	-
MPAO1_14190	3017333	3018229	+
MPAO1_14195	3018302	3019621	-
MPAO1_14200	3019633	3021408	-
MPAO1_14205	3021411	3022127	-
MPAO1_14210	3022295	3023281	-
MPAO1_14215	3023300	3024607	-
MPAO1_14220	3024670	3025620	-
MPAO1_14225	3025613	3026395	-
MPAO1_14230	3026467	3027489	-
MPAO1_14235	3028052	3028990	+
MPAO1_14240	3029227	3029874	-
MPAO1_14245	3029867	3031369	-
MPAO1_14250	3031421	3032296	-
MPAO1_14255	3032314	3033300	-
MPAO1_14260	3033258	3033536	-
MPAO1_14265	3033515	3034501	-
MPAO1_14270	3034601	3036046	-
MPAO1_14275	3036215	3037033	+
MPAO1_14280	3037166	3038560	-
MPAO1_14285	3038564	3039850	-
MPAO1_14290	3039851	3040903	-
MPAO1_14295	3040900	3042132	-
MPAO1_14300	3042442	3042903	+
MPAO1_14305	3042975	3043268	+
MPAO1_14310	3043269	3044270	-
MPAO1_14315	3044326	3046059	-
MPAO1_14320	3046246	3047313	-
MPAO1_14325	3047396	3048805	-
MPAO1_14330	3048807	3050243	-
MPAO1_14335	3050246	3051349	-
MPAO1_14340	3051340	3052548	-
MPAO1_14345	3052557	3053885	-
MPAO1_14350	3053875	3055062	-
MPAO1_14355	3055062	3057050	-
MPAO1_14360	3057065	3057835	-
MPAO1_14365	3057865	3058776	-
MPAO1_14370	3058776	3060242	-
MPAO1_14375	3060242	3061678	-
MPAO1_14380	3061673	3061801	+
MPAO1_14385	3062205	3062876	-
MPAO1_14390	3062919	3063638	-
MPAO1_14395	3064580	3065791	+
MPAO1_14400	3065800	3066777	+
MPAO1_14405	3066812	3067312	+
MPAO1_14410	3067356	3067772	+
MPAO1_14415	3068020	3068748	+
MPAO1_14420	3068781	3069800	+
MPAO1_14425	3069812	3070459	+
MPAO1_14430	3070714	3070929	-
MPAO1_14435	3070945	3072184	-
MPAO1_14440	3072654	3073574	-
MPAO1_14445	3073790	3074998	+
MPAO1_14450	3075092	3076195	+
MPAO1_14455	3076334	3077917	-
MPAO1_14460	3078046	3079041	-
MPAO1_14465	3079069	3080244	-
MPAO1_14470	3080275	3081597	-
MPAO1_14475	3081783	3083033	-
MPAO1_14480	3083206	3084219	-
MPAO1_14485	3084216	3085175	-
MPAO1_14490	3085168	3086493	-
MPAO1_14495	3086676	3087773	+
MPAO1_14500	3087801	3088331	+
MPAO1_14505	3088328	3089848	+
MPAO1_14510	3089916	3090863	+
MPAO1_14515	3090945	3091421	+
MPAO1_14520	3091720	3092526	+
MPAO1_14525	3092607	3093323	+
MPAO1_14530	3093325	3094002	+
MPAO1_14535	3094018	3094902	-
MPAO1_14540	3095027	3096622	-
MPAO1_14545	3096710	3097585	-
MPAO1_14550	3097591	3097935	-
MPAO1_14555	3097932	3098969	-
MPAO1_14560	3099100	3099684	-
MPAO1_14565	3099838	3101091	-
MPAO1_14570	3101094	3102488	-
MPAO1_14575	3102485	3102799	-
MPAO1_14580	3102997	3103263	+
MPAO1_14585	3103223	3103636	-
MPAO1_14590	3103865	3105001	+
MPAO1_14595	3105164	3105508	-
MPAO1_14600	3105684	3106238	-
MPAO1_14605	3106498	3107664	+
MPAO1_14610	3107684	3108109	-
MPAO1_14615	3108468	3109352	-
MPAO1_14620	3109606	3110115	+
MPAO1_14625	3110112	3110396	+
MPAO1_14630	3110690	3110959	+
MPAO1_14635	3111061	3112194	-
MPAO1_14640	3112191	3112364	-
MPAO1_14645	3112380	3113756	+
MPAO1_14650	3113740	3114690	+
MPAO1_14655	3114674	3114904	-
MPAO1_14660	3115065	3115673	+
MPAO1_14665	3115677	3117776	-
MPAO1_14670	3117859	3118449	+
MPAO1_14675	3118462	3118809	+
MPAO1_14680	3119093	3119401	+
MPAO1_14685	3119433	3119654	-
MPAO1_14690	3119710	3120060	-
MPAO1_14695	3120087	3121163	-
MPAO1_14700	3121167	3121637	-
MPAO1_14705	3121712	3121921	-
MPAO1_14710	3121948	3122400	-
MPAO1_14715	3122526	3123302	-
MPAO1_14720	3123299	3124396	-
MPAO1_14725	3124358	3124624	+
MPAO1_14730	3124725	3125090	-
MPAO1_14735	3125458	3126999	+
MPAO1_14740	3126999	3128750	+
MPAO1_14745	3128743	3130797	+
MPAO1_14750	3130790	3133570	+
MPAO1_14755	3133567	3133872	+
MPAO1_14760	3133885	3136035	+
MPAO1_14765	3136003	3136116	-
MPAO1_14770	3136135	3136551	+
MPAO1_14775	3136618	3137865	+
MPAO1_14780	3137869	3138807	+
MPAO1_14785	3138804	3139541	+
MPAO1_14790	3139538	3140743	+
MPAO1_14795	3140740	3141735	+
MPAO1_14800	3141737	3143935	-
MPAO1_14805	3143932	3147234	-
MPAO1_14810	3147245	3149239	-
MPAO1_14815	3149383	3150264	-
MPAO1_14820	3150287	3150529	-
MPAO1_14825	3150543	3151034	-
MPAO1_14830	3151031	3151165	-
MPAO1_14835	3151262	3153391	-
MPAO1_14840	3153472	3153639	-
MPAO1_14845	3154138	3154536	+
MPAO1_14850	3154543	3156981	-
MPAO1_14855	3157034	3157321	-
MPAO1_14860	3157564	3157752	+
MPAO1_14865	3157772	3158632	-
MPAO1_14870	3158658	3159176	-
MPAO1_14875	3159187	3159426	-
MPAO1_14880	3159446	3159661	-
MPAO1_14885	3159737	3162259	-
MPAO1_14890	3162277	3162813	-
MPAO1_14895	3162915	3163439	+
MPAO1_14900	3163465	3163914	+
MPAO1_14905	3163892	3165256	-
MPAO1_14910	3165285	3165857	-
MPAO1_14915	3165950	3166807	-
MPAO1_14920	3166804	3167517	-
MPAO1_14925	3167507	3168868	-
MPAO1_14930	3168865	3171483	-
MPAO1_14930	3168865	3171483	-
MPAO1_14935	3171467	3172213	-
MPAO1_14940	3172301	3172852	-
MPAO1_14945	3173706	3174932	+
MPAO1_14950	3174929	3175441	+
MPAO1_14955	3175359	3175994	+
MPAO1_14960	3176030	3177478	-
MPAO1_14965	3177500	3179137	-
MPAO1_14970	3179242	3180174	-
MPAO1_14975	3180211	3181347	-
MPAO1_14980	3181473	3182378	+
MPAO1_14985	3182526	3182954	+
MPAO1_14990	3183287	3184387	+
MPAO1_14995	3184513	3184755	+
MPAO1_15000	3184794	3184925	-
MPAO1_15005	3184922	3185998	-
MPAO1_15010	3185995	3186141	-
MPAO1_15015	3186190	3187170	+
MPAO1_15020	3187155	3187952	-
MPAO1_15025	3188059	3189012	-
MPAO1_15030	3189267	3190538	+
MPAO1_15035	3190563	3191792	+
MPAO1_15040	3191825	3192568	+
MPAO1_15045	3192565	3193278	+
MPAO1_15050	3193275	3194216	+
MPAO1_15055	3194284	3194760	+
MPAO1_15060	3194779	3196551	-
MPAO1_15065	3196722	3197120	+
MPAO1_15070	3197212	3197946	-
MPAO1_15075	3197943	3198638	-
MPAO1_15080	3198720	3199637	-
MPAO1_15085	3199656	3200834	-
MPAO1_15090	3201097	3201555	-
MPAO1_15095	3201557	3202447	-
MPAO1_15100	3202580	3204013	+
MPAO1_15105	3204234	3204989	-
MPAO1_15110	3204974	3205903	-
MPAO1_15115	3205914	3207389	-
MPAO1_15120	3207536	3208570	+
MPAO1_15125	3208719	3209564	+
MPAO1_15130	3209566	3210522	-
MPAO1_15135	3210519	3211028	-
MPAO1_15140	3211131	3212324	-
MPAO1_15145	3212311	3213594	-
MPAO1_15150	3213591	3214670	-
MPAO1_15155	3214683	3217334	-
MPAO1_15160	3217426	3218274	-
MPAO1_15165	3218258	3218914	-
MPAO1_15170	3218911	3219813	-
MPAO1_15175	3219824	3220333	-
MPAO1_15180	3220361	3222193	-
MPAO1_15185	3222281	3223555	-
MPAO1_15190	3223757	3224233	-
MPAO1_15195	3224366	3225007	+
